property_id,nextplace_id,listing_id,address,city,state,zip_code,beds,baths,sqft,lot_size,year_built,latitude,longitude,property_type,last_sale_date,hoa_dues,market,listing_price,listing_date,sale_price,sale_date
136090927,5f3e14792071fefcfac5a47880faa9e07c99055f18986288070060fa566e397a,195696654,"4707 47th Ave S",Fargo,ND,58104,4,2.75,2242,10010,2009,46.8107338,-96.8671242,6,2018-09-21T07:00:00,,Fargo,360000,2024-10-22T18:25:30.276,340000,2025-01-31T08:00:00
136285996,2ba8fe25efd494f15623ead8a63f3f11af1eea69345ef0d5e33106a4c8e2863c,195909216,"3431 15th Ave S #2",Fargo,ND,58103,3,2.25,1664,3571,1986,46.8571769,-96.837604,13,,250,Fargo,190000,2024-10-29T06:24:16.059,178000,2025-01-17T08:00:00
136282755,b1a91870ca34f23d67b43f450f273558ca5141d04485e202cffc5fd0c1cea407,193434584,"217 21st St S",Fargo,ND,58103,4,3.5,2352,6969,1988,46.8729867,-96.8140241,4,2013-04-04T07:00:00,,Fargo,279900,2024-09-21T12:50:58.3,275000,2025-01-10T08:00:00
136125685,5dd65b6d5c46545cec191bb3dffed349c5d27e83b0e92ab3931d8070c21fc91a,196017022,"100 S Woodcrest Dr N",Fargo,ND,58102,5,2.75,3116,10759,1969,46.9080438,-96.770448,6,2016-02-08T08:00:00,,Fargo,499900,2024-11-01T14:30:14.166,472500,2025-01-13T08:00:00
136511518,845e3e057ecdb908c194d8f00134f3bf9b28e77dcd07c6ebac3adb9b01f53898,195950191,"5432 49th Ave S",Fargo,ND,58104,3,2.5,2450,4791,2010,46.8077179,-96.8789027,6,2016-07-18T07:00:00,,Fargo,340000,2024-10-30T13:52:29.696,318000,2025-01-24T08:00:00
136410892,c2a33c44d756e55d217c5f224b489f15a45bb500bf633d67a1827b45d4ae6060,195580582,"1506 Broadway N",Fargo,ND,58102,3,2,1811,6969,1928,46.8979438,-96.7879911,6,2021-12-23T08:00:00,,Fargo,245000,2024-10-18T15:05:24.628,249900,2025-01-17T08:00:00
136381429,8d90a1e91f521edde2abf9d746bc4462dc2928b5247f7390ec1584550906b781,195698726,"4119 Timberline Dr S",Fargo,ND,58104,4,4,3644,17119,1996,46.8156492,-96.8276064,6,2010-05-28T07:00:00,,Fargo,865000,2024-10-22T19:29:04.06,806000,2025-01-13T08:00:00
136359366,2dadec7dea2d450b15985c024c897fe10598754576b92e98368fe422aadac276,196701692,"5691 20 ST Cir S",Fargo,ND,58104,4,2,1720,4805,2000,46.7974232,-96.8126262,6,2020-02-21T08:00:00,,Fargo,270000,2024-11-20T16:51:04.705,270000,2025-01-10T08:00:00
136189181,004429f965530b1fc1bc33ed327a200857894f5b5d78e0a3461e2e8dff298c79,197569268,"4724 Townsite Pl S",Fargo,ND,58104,3,2,1672,4660,2004,46.8175424,-96.8685128,6,2017-06-22T07:00:00,,Fargo,249900,2024-12-13T18:32:44.812,251400,2025-01-30T08:00:00
136314316,23df5afa7fb13d0adf0ab1ae9d8e68b3c81edc328e76bebbb214fc48e6777458,195757791,"1943 49th St S",Fargo,ND,58103,3,2,2158,5662,1999,46.8499249,-96.8693732,6,2024-04-08T07:00:00,,Fargo,285000,2024-10-24T14:27:22.964,280000,2025-01-09T08:00:00
136058755,97c00b64a06d9a482637905e96be344dfcdba9a7142707065ce67f918b9948f1,196681368,"1531 4th Ave S",Fargo,ND,58103,2,1,816,7000,1921,46.871057,-96.8058572,6,,,Fargo,189000,2024-11-19T20:37:22.752,189000,2025-01-16T08:00:00
136477179,6e1d932dc2f2af0369994c5da7570ce2d5b11abbfc9e778cec6c3afe653c35e1,196421978,"622 University Dr S",Fargo,ND,58103,2,1.5,1528,3963,1918,46.8680848,-96.7980466,6,2020-03-26T07:00:00,,Fargo,188500,2024-11-15T22:32:50.856,178000,2025-01-22T08:00:00
136172257,2914517f93163a198034e587e4ca40365a00ace375e21d4402df276d5988bb71,196824037,"2109 7th St N",Fargo,ND,58102,3,1.5,1751,6838,1953,46.9068642,-96.7883834,6,,,Fargo,265000,2024-11-23T16:01:14.704,250000,2025-01-08T08:00:00
136300722,16d9cca6d43869f6b5365c73c6e41cd6a80ee0816a8132d8bc7b2a82c2170f18,196753617,"5737 18th St S",Fargo,ND,58104,3,2,1408,7666,1999,46.7980819,-96.8094013,6,2020-06-05T07:00:00,,Fargo,262900,2024-11-22T12:29:25.956,260000,2025-01-10T08:00:00
136051241,db2d5ff47672b7c0b6cd0431092dfb36c7dd5170e7b520894d660dac41e15523,196713656,"3268 Longfellow Rd N",Fargo,ND,58102,4,3,2697,11325,1972,46.9215561,-96.7724424,6,2011-07-13T07:00:00,,Fargo,477000,2024-11-20T21:36:18.923,465000,2025-01-31T08:00:00
136418113,0ab95414462fefbf75ba3b9e90989a7538a920eb1cbf02056477148d0247e368,197773522,"705 17th St S",Fargo,ND,58103,3,1,1188,6272,1953,46.86761,-96.8093292,6,2022-04-15T07:00:00,,Fargo,226900,2024-12-27T03:25:24.43,226900,2025-02-04T08:00:00
136513400,9ae40c1a676fe8b2c3683883b8fa1eedf9aa06615dad3f569f7386c985ea5e96,196363337,"4782 47th Ave S",Fargo,ND,58104,4,2.75,1972,9099,2010,46.8102853,-96.8685463,6,2021-08-13T07:00:00,,Fargo,355000,2024-11-14T14:26:30.526,356100,2025-01-15T08:00:00
136066588,bfec45416ac2327ee703e354a8b6ea49632df3947ee961a91383e34854d2f31c,196457777,"1414 21st St S",Fargo,ND,58103,3,1.75,1890,7904,1969,46.8599088,-96.8139724,6,2023-10-11T07:00:00,,Fargo,265000,2024-11-18T14:48:05.253,265000,2025-01-09T08:00:00
193451323,11eb5f55828ebd89e6f67d0a6a79be3ed6799cac2a50838b1f2a44dd8e2c59cc,196186981,"2581 Golden Ln S",Fargo,ND,58104,4,3,2666,6974,2024,46.782725,-96.821102,6,,,Fargo,434947,2024-11-08T11:07:35.234,461277,2025-01-24T08:00:00
136572202,eb5912c0e87dbb4800ad3019625e45cd9dd730c70d99251df9f3c1cf959ada1f,197715711,"1413 4th St N",Fargo,ND,58102,4,2.75,2092,13503,1973,46.8959325,-96.7841617,6,2015-04-30T07:00:00,,Fargo,305000,2024-12-20T17:16:08.722,306000,2025-01-15T08:00:00
136414455,2a6472bc39a71fc5392c86f256ee0a7c8f6cfb7476334daa9c2d0fa53f0d6d40,196871170,"3013 11th Ave N",Fargo,ND,58102,3,1.75,2080,9801,1972,46.8889298,-96.8281433,6,,,Fargo,235000,2024-11-25T17:06:56.222,235000,2025-01-21T08:00:00
136279504,48bd2163c41fd75beed8e42ebe67edc9443cb91f2bd936a7360bb9aac8cb0bc6,196346690,"5544 18th St S",Fargo,ND,58104,3,1.75,2032,8120,1998,46.7997747,-96.8087123,6,2007-07-23T07:00:00,,Fargo,314900,2024-11-13T20:58:06.318,314900,2025-01-07T08:00:00
136295561,ecce55dac78c162e1f5767c76874e4533caeba869ea94eb540c4276535d918cf,196257077,"810 19th Ave S",Fargo,ND,58103,4,2.5,2480,17424,1959,46.8498732,-96.7929124,6,,,Fargo,310000,2024-11-11T13:59:28.362,310000,2025-01-07T08:00:00
136467093,901cf0790dba94e6ffe981c5def1bab718f4d65d0861bbc38085dbeeb1ef78ce,191547824,"51 N Terrace N",Fargo,ND,58102,3,2,1241,6055,1926,46.8836412,-96.7744072,6,2021-04-02T07:00:00,,Fargo,294900,2024-07-31T00:00:00,261500,2025-01-06T08:00:00
136295211,357bfe8a46250cc58f6cf6a5c58a629fe4e72f1fd1c8d5e7dea3008cc988c5f6,193747483,"2609 38th Ave S",Fargo,ND,58104,3,2.5,2420,10018,1991,46.8214978,-96.8216757,6,2019-01-04T08:00:00,,Fargo,380000,2024-10-01T19:50:52.017,370000,2025-01-06T08:00:00
136341923,672dae6626b00a7baf55a6eb7a638ab90b4bcedf9d7c54d779d8fd7cf2129103,196456083,"6273 55th Ave S",Fargo,ND,58104,3,3,1938,5092,2013,46.798666,-96.8913666,6,2019-08-16T07:00:00,,Fargo,329900,2024-11-18T12:15:36.607,330000,2025-01-06T08:00:00
136486668,a83a4959a7814b0b280ee6828e95bdb4ca842381fb472bffa6eb166617c32c3a,196955745,"910 42nd Ave N",Fargo,ND,58102,3,2,1743,12109,1992,46.935536,-96.7932012,6,,,Fargo,385000,2024-11-26T04:17:36.075,391174,2025-01-06T08:00:00
136290944,5a67f6f3d2e1944c587171d55b1dc754ba03f0c0f595e104b34023869fd2b117,186637810,"507 21st Ave S #7",Fargo,ND,58103,2,1.75,1406,38537,1978,46.8478762,-96.7885022,3,2023-05-15T07:00:00,275,Fargo,209000,2024-04-20T00:00:00,200000,2025-01-02T08:00:00
136565671,70e4873cdc935884f25f7b18e0cf4a9bba31c3c2dd8994ffe0f65dea0ea2ac71,191166084,"1805 5th St S",Fargo,ND,58103,3,1.75,2896,11151,1957,46.8514221,-96.7883288,6,2011-12-07T08:00:00,,Fargo,275000,2024-07-18T00:00:00,250000,2025-01-03T08:00:00
136092278,46101112021a6b874725a130251a3cb245ff48931bd3bcf245ebe294f09009f5,192947609,"4448 53rd St S",Fargo,ND,58104,3,2,2054,4791,2006,46.81268,-96.8765688,6,2021-04-26T07:00:00,,Fargo,295000,2024-09-06T00:00:00,265000,2025-01-03T08:00:00
136074350,c13c7ebdcbc1463c44c4e39b83f7493b74dc1d3468242e645b326f7e8c9b97e3,195936672,"1330 3rd Ave N",Fargo,ND,58102,4,1.5,1840,6969,1913,46.8792565,-96.7999343,6,2018-04-04T07:00:00,,Fargo,329900,2024-10-29T22:17:43.408,329900,2025-01-03T08:00:00
136490576,425eeed89a626d7052f8cd2c9134ef5c39601040e9c480d57b3aec5270e06949,195645814,"730 1st St N",Fargo,ND,58102,4,2,3724,5880,1904,46.884047,-96.780485,6,2014-06-13T07:00:00,,Fargo,282500,2024-10-20T19:26:18.768,275000,2025-01-03T08:00:00
136313751,ec4e8e91451084c8f08e6ddfb01ae1ba603abb023ecbfe1569dde348093d4a02,188589489,"2415 Victoria Rose Dr S",Fargo,ND,58104,4,3.25,4100,13590,1993,46.8166285,-96.8186365,6,2009-09-10T07:00:00,25,Fargo,599900,2024-05-30T00:00:00,560000,2024-12-31T08:00:00
136121549,d041a5fe6eb465595ed7cac93687c79fd401d373c97b1ddfc3e7b3f374561959,189037329,"4468 Oakcreek Dr S",Fargo,ND,58104,5,3.5,5615,13416,1993,46.8135667,-96.8216743,6,2023-10-16T07:00:00,,Fargo,869000,2024-06-05T00:00:00,849900,2024-12-31T08:00:00
136352868,91179fac1af1b9382224dfe51f88d2f739dcdc23e2b422d46f603e2fec8e4012,191576827,"1233 3rd St N",Fargo,ND,58102,4,1.75,2348,7000,1926,46.8916359,-96.7828467,6,2017-08-11T07:00:00,,Fargo,330000,2024-07-31T00:00:00,325000,2024-12-31T08:00:00
136516136,eccaa240ce0b5edd92c3600c04058f4e0c5076d50635eaeec74c5f0dee35f1ca,192847083,"4708 Spencer Ln S",Fargo,ND,58104,3,2,1930,6316,2011,46.8259597,-96.8673156,6,2015-06-26T07:00:00,,Fargo,309900,2024-09-04T00:00:00,309900,2024-12-31T08:00:00
136450552,ba81f2c60e66c6bafe989979fe610cccfc327b33b153b4ad26540b95a3c5db4c,195119309,"1537 25th Ave S",Fargo,ND,58103,4,2,2464,,1973,46.8436527,-96.8060532,6,2021-01-11T08:00:00,,Fargo,299990,2024-10-15T15:35:58.228,298200,2024-12-31T08:00:00
136105097,40db56d9e664b69056237664b83157eed465eb01b935f08343846b85c4d9eb3b,193528106,"2831 N Maple St N",Fargo,ND,58102,4,1.75,2375,12760,1970,46.9139749,-96.7712084,6,,,Fargo,379900,2024-09-25T15:11:44.752,335000,2024-12-31T08:00:00
187390674,240fe993c8bdb3ac281973a697a81fecc351495b2cdfe399414439248dda05aa,197201354,"7328 23rd St S",Fargo,ND,58104,3,2.5,1910,6529,2024,46.777666,-96.816836,6,,,Fargo,384900,2024-12-09T15:19:27.645,365900,2024-12-31T08:00:00
136087559,f5cf82a3f95b0b651df527b86e1d6b5619d21d3ecd1e5d840bdcf8590c8791f8,193928630,"6077 27th St S",Fargo,ND,58104,5,3.5,4102,11979,2007,46.793406,-96.8227006,6,,,Fargo,779000,2024-10-03T17:03:04.148,769900,2024-12-31T08:00:00
136117058,49ad46b5b5a0e99eaa758b5fdce6de5d8426e483961f861192161afb29bb6bfb,192375004,"3825 22nd St S",Fargo,ND,58104,4,3,,11194,1997,46.819849,-96.8172026,6,2024-12-31T08:00:00,,Fargo,425000,2024-08-19T13:29:59.808,425000,2024-12-31T08:00:00
190684421,f972e37f6200588ea62e2db44a751a0f1dbea51d7be834696201a997ab807d5e,187173547,"1462 68 Ave S",Fargo,ND,58047,3,3,2027,5095,2024,46.7830467746,-96.8027280558,6,,,Fargo,370407,2024-05-03T00:00:00,350407,2024-12-30T08:00:00
136203157,45fca383541259a549ce06009a6114cbe08a4d399b3c472c2ad8c2e16d98aa60,192456275,"820 3rd St N #820",Fargo,ND,58102,3,2.5,2452,27747,2005,46.8853602,-96.783479,3,2015-06-26T07:00:00,240,Fargo,325000,2024-08-21T00:00:00,268000,2024-12-30T08:00:00
136394428,06da91c0ece1e3e339e8980fa3b9d8bef8c881c9ded27ec54b160939d3dca27d,192726811,"2317 Demores Dr S Unit B10",Fargo,ND,58103,2,1,882,57934,1977,46.859824,-96.8171519,3,2021-08-23T07:00:00,220,Fargo,125000,2024-09-02T00:00:00,99500,2024-12-30T08:00:00
136589253,1daf404620035ffe20c834a3ab3aec2e89fcfeffdd5d1c6539994e8d5f458f31,193975929,"1934 E Rose Creek Pkwy S",Fargo,ND,58104,5,2.75,2864,12937,1998,46.803778,-96.8098217,6,1998-11-15T08:00:00,13,Fargo,519900,2024-10-04T17:46:30.332,510000,2024-12-30T08:00:00
136435611,154d7e409e84ee6053b5cd19528b89583669a9b64b13b7f19f1e9cb4980cc70d,196440282,"2028 Broadway N",Fargo,ND,58102,5,1.75,2364,6838,1954,46.9063686,-96.7878226,6,2007-05-30T07:00:00,,Fargo,238000,2024-11-16T23:39:52.29,238000,2024-12-30T08:00:00
136559620,6f7277d84fe1c87f90b7f691e0385f5aed05572cc64e1a7aa65f1a61adb65c06,194807317,"2357 20 1/2 Ave S",Fargo,ND,58103,3,2.25,1632,83354,1977,46.8487168,-96.8164135,13,2020-04-10T07:00:00,180,Fargo,183900,2024-10-14T04:02:57.542,183900,2024-12-30T08:00:00
136508764,93669fdf100e1e7dbfe7b76a61c2e3147606decdb25c5495a2dfa3d87b14c046,196990981,"4854 34th Ave S",Fargo,ND,58104,3,3,2094,4791,2013,46.8284276,-96.8688471,6,2020-05-04T07:00:00,,Fargo,329900,2024-11-27T03:31:02.421,327400,2024-12-30T08:00:00
136592168,47e5f427ace9639edd31502a72ddb431aa5a11ea5dee73dec7f97ee1a972859a,196979045,"2569 Amber Valley Ct S",Fargo,ND,58104,3,2,1672,4225,2002,46.841456,-96.8767454,6,2024-09-12T07:00:00,,Fargo,259900,2024-11-26T18:53:24.972,258500,2024-12-27T08:00:00
191523862,04056e450ecfe60a3cea710d4b06a7be4b1bd0fcc0362ad2df0c0aaf2f712e7f,197122154,"95 Forest Ave N",Fargo,ND,58102,4,2.5,,12240,1975,46.9170884,-96.7784384,6,2024-12-27T08:00:00,,Fargo,320000,2024-12-04T22:21:31.521,320000,2024-12-27T08:00:00
92555807,9d6469b52a6dd0d8c46d25ae377b47357ff84f1c2154f796c9f417bd715851b8,196822491,"4553 Union Rd",Cheektowaga,NY,14225,4,2,1612,6098,1948,42.9379242,-78.7538152,13,2025-02-05T08:00:00,,Buffalo,260000,2024-11-23T14:30:18.117,260000,2025-02-05T08:00:00
92556854,a3308ca1b42a1573bff7480e035016088c2d06473de4540d678ded9e9a84265e,192172288,"64 Poinciana Pkwy",Cheektowaga,NY,14225,4,2,1397,6534,1965,42.9255242,-78.7350747,6,2025-02-03T08:00:00,,Buffalo,245000,2024-08-14T14:34:02.17,245000,2025-02-03T08:00:00
73130117,2976a9469eeb068410c5c706cd41243514c51b6a5297d83b1209555317e48687,193297032,"192 Rossler Ave",Cheektowaga,NY,14206,7,3,1931,7405,1890,42.8829019,-78.7949225,4,2025-01-15T08:00:00,,Buffalo,119900,2024-09-17T19:27:56.783,119900,2025-01-15T08:00:00
72995591,188aa824acb4df74e8663186b1945fe5cae9fc60d72a545d9a5851ed4d055721,197092646,"105 Dalewood Dr",Amherst,NY,14228,3,2,1467,7500,1963,43.0095437,-78.8088734,6,,,Buffalo,279900,2024-12-03T20:30:04.276,275000,2025-02-06T08:00:00
73044614,9052f3e9f30c2f2fc0fdfe913c1c39baef8e7a040a1815010b1a61da7150a78d,196985998,"8 Sweethaven Ct",Amherst,NY,14228,2,2,1540,11347,2002,43.0472183,-78.8004977,6,,,Buffalo,350000,2024-11-26T22:26:16.768,345915,2025-02-05T08:00:00
79413071,6e091de4895f2a7850746bf9b9724d46bbdbdf2df23df3232b11afd70f2cb8fb,196172211,"1050 Reserve Rd #3",West Seneca,NY,14224,2,1,978,436,1970,42.8116722,-78.7248457,3,2020-01-17T08:00:00,285,Buffalo,135000,2024-11-07T17:04:03.31,135000,2025-02-06T08:00:00
92528774,587f806e724b7da0333a952b6e054c2cd3048113895a2793054fdfeff802914e,195664051,"49 Suffolk St",Buffalo,NY,14215,4,2,2184,3850,1927,42.9241289,-78.8102147,4,2014-01-17T08:00:00,,Buffalo,149900,2024-10-21T18:02:22.813,205000,2025-02-06T08:00:00
73052068,b296f027dcda27378c0570c18f9ac1d197af958d35c5a128c95840f760765f9a,195011074,"356 Hendricks Blvd",Amherst,NY,14226,3,1.5,1387,7250,1942,42.9695995,-78.806735,6,,,Buffalo,224900,2024-10-14T20:24:32.182,230000,2025-01-30T08:00:00
92532563,022316a7f571f15dfe0270304cc3964990697276c697cddfea48ccb41e34eda4,194068849,"127 College St",Buffalo,NY,14201,3,3.5,2048,2880,1890,42.9005035,-78.8788217,6,2018-06-01T07:00:00,,Buffalo,549900,2024-10-08T15:10:05.385,512500,2025-01-31T08:00:00
79384173,18876da0e0deefba8bb6ef7e02bf22d548611ae01b9cd8d79fa2050c6cb1dcc4,193323141,"84 Deshler St",Buffalo,NY,14212,4,1,1785,3588,1920,42.8956751,-78.8192428,6,2014-01-28T08:00:00,,Buffalo,39900,2024-09-18T16:08:03.756,35000,2025-02-06T08:00:00
92532238,a4ea207368c4f6ef0f3d256b2dc7bbbfa57c8582c5139ce261286d3136fb9974,191546831,"41 Holland Pl",Buffalo,NY,14209,4,2,2336,3799,1886,42.9088612,-78.8634158,4,2023-01-13T08:00:00,,Buffalo,139900,2024-07-31T00:00:00,100000,2025-01-14T08:00:00
92535686,da62af68452d5d83b2d4492aa4e12dcde075ad2d3be2385754b4bae7b202f8a4,191300163,"35 Lakeview Ave",Buffalo,NY,14201,5,2,2270,3960,1900,42.8974773,-78.8931417,4,2017-06-02T07:00:00,,Buffalo,174900,2024-07-24T00:00:00,135000,2025-02-05T08:00:00
73027318,dbe3e6e092e1f2a65045667925758102c2ade0da1f81a9f64133efc880c9a501,181968792,"531 Sherman St",Buffalo,NY,14211,,,,4400,,42.898137,-78.846701,8,,,Buffalo,10000,2024-03-29T00:00:00,5000,2025-01-15T08:00:00
73087401,fc1668ed12fcdda027e0574424e2e1599c1035a011af6f6c96dd1f4601709d86,191147946,"177 N Harvest St",Amherst,NY,14221,,,,10890,,42.9539956,-78.7506236,8,,,Buffalo,139900,2024-07-18T00:00:00,125000,2025-02-03T08:00:00
190872164,52968929d5ed68a5c4e5a77c53d5e3d57bf27adec920233f1832b900769f9054,188101104,"559 E Amherst St",Buffalo,NY,14215,4,2,997,3484,1917,42.9399873,-78.8168707,6,,,Buffalo,99000,2024-05-21T00:00:00,75000,2025-01-16T08:00:00
73112380,3f29511db6f212abb0ec4af1fade0597aff9936637d9ffb77437508f61421c59,188508671,"15 Oxford Ave",Buffalo,NY,14209,6,2,2539,4500,1910,42.9157758,-78.8650863,4,,,Buffalo,229900,2024-05-29T17:03:51.039,201000,2025-01-21T08:00:00
79420279,7a42bfc4c59ef0c26bbb1852fdde347991943558ac4ca09688e4c0892d86bea7,190176427,"849 Delaware Ave #503",Buffalo,NY,14209,2,1.5,973,25471,1961,42.9071681,-78.8708471,3,2013-06-26T07:00:00,667,Buffalo,319900,2024-06-20T00:00:00,299000,2025-01-31T08:00:00
73041398,42e522905fc8968c626a1673b005bd13e2ad7d4b355608b3740d857f5d6130b3,188910381,"112 Leydecker Rd",West Seneca,NY,14224,4,2.5,2146,13725,1965,42.8141843,-78.7071725,6,2023-07-21T07:00:00,,Buffalo,309900,2024-06-03T00:00:00,321000,2025-01-21T08:00:00
73018758,5e2cb36fb4aeb0086a84e37255ed611db763275474b090e13b3c5a5526777104,189515748,"276 Woodward Ave",Buffalo,NY,14214,4,1.5,1715,6072,1920,42.9363973,-78.8495419,6,,,Buffalo,390000,2024-06-13T00:00:00,345000,2025-01-31T08:00:00
73139709,947ccf358c19ae47b501a757c388c511a80afa75edac26f98146bcf840df61e9,190921420,"30 Addison Ave",Amherst,NY,14226,4,2,1305,6000,1956,42.9737755,-78.8064704,6,2020-12-29T08:00:00,,Buffalo,274900,2024-07-11T00:00:00,247500,2025-01-29T08:00:00
73103647,76cf6f43bae080d17d0813096c1a7abc01739f9ac34f74fb86ee29f889a99fce,191896235,"92 Beech St",Lackawanna,NY,14218,2,1,792,3850,1924,42.8105266,-78.8432536,6,1997-07-16T07:00:00,,Buffalo,65000,2024-08-08T00:00:00,50000,2025-01-31T08:00:00
191438908,2efc489c884eeb8e71ba940dc4ab1aef33604afe8ebc317f9aeee45bfdd893e3,190558597,"75 Ojibwa Cir #405",Buffalo,NY,14202,1,1,883,884,1991,42.8845949,-78.8864641,3,,608,Buffalo,259900,2024-06-28T00:00:00,252500,2025-01-23T08:00:00
73104705,e3bf89430189e8f3301ee7f525676fbe6e59c779d132687138e58bfdd01acdf3,191246193,"662 Ridge Rd",Lackawanna,NY,14218,7,,5868,3144,1900,42.8259206,-78.8271182,5,,,Buffalo,499900,2024-07-22T00:00:00,345000,2025-01-16T08:00:00
79395575,0e19da9372fa19d7163c2511a648fbf2051c51a1eaec22eaa78a7e28af8f4ccd,190646226,"30 Sunset St",Buffalo,NY,14207,6,2,1840,3658,1930,42.9485959,-78.8845621,4,2017-08-07T07:00:00,,Buffalo,235000,2024-07-02T00:00:00,230000,2025-01-31T08:00:00
92539577,8339b15bc8f281552617f41005e30db0e55de23ad39e800890dd065e5034f65c,193003676,"78 Gorski St",Buffalo,NY,14206,4,2,2006,2850,1894,42.8691141,-78.8099146,4,2017-06-02T07:00:00,,Buffalo,160000,2024-09-09T00:00:00,150000,2025-01-24T08:00:00
92521449,50c7e2ddbaab935c6da709c81fb6fe5db1b753ec1e14a5d9f197ee56e0b35726,192584767,"2407 Niagara St",Buffalo,NY,14207,6,2,2650,3963,1900,42.9496582,-78.908292,4,2004-06-25T07:00:00,,Buffalo,299900,2024-08-26T00:00:00,255000,2025-01-08T08:00:00
73126864,24ec8231c8593072d390d4be717e447e86abe9f75dffdf2425742a588295421d,192896825,"36 Bell Ave",Lackawanna,NY,14218,4,1,1568,6480,1920,42.8293398,-78.806119,6,,,Buffalo,185000,2024-09-04T00:00:00,159000,2025-01-31T08:00:00
168961638,33af3e54f796f797dd71667cc11600e6995c2f42361cfb11aede668471ef4143,194133122,"14 Estelle Dr",Cheektowaga,NY,14225,2,2,840,4356,2018,42.9337295,-78.7085639,10,,,Buffalo,64900,2024-10-10T12:47:58.164,46000,2025-01-30T08:00:00
73184644,de88e3b58406183989b8fadb69c4697f0880c4f843693779054350fd5fb60a0e,192352136,"173 Kinsey Ave",Tonawanda-Town,NY,14217,5,2,1952,7448,1953,42.967881,-78.877225,6,,,Buffalo,259900,2024-08-16T00:00:00,257500,2025-01-24T08:00:00
73125935,d753623e598ae545d068f3ffe44890bf6796114ee1c51926bb68fc8a5d13fafb,192783601,"100 Shenandoah Rd",Buffalo,NY,14220,4,2,1552,4791,1920,42.8391975,-78.8040277,4,,,Buffalo,259000,2024-09-02T00:00:00,250000,2025-01-31T08:00:00
73058789,06358c4a8c1c345f85f345d64bc32f0ff7953f9dd9c140c9f0f0f831697eb8a2,192317606,"137 Evergreen Pl",Cheektowaga,NY,14225,3,1,1263,7841,1952,42.9224846,-78.7589336,6,2024-07-03T07:00:00,,Buffalo,199000,2024-08-16T00:00:00,210000,2025-01-16T08:00:00
92521709,4555182bf6e9a7949f4c3f31a9aab44272157b0967ef75420082e9b8cb1cd1cf,191286742,"31 Grote St",Buffalo,NY,14207,8,4,4902,4204,1920,42.9422223,-78.8905114,4,2008-11-14T08:00:00,,Buffalo,209900,2024-07-23T00:00:00,170000,2025-01-16T08:00:00
92532655,1849260ec2a5250a75884b752e1434937b7ce692310f5f4417b95d62aa4a4707,191397969,"41 Pershing Ave",Buffalo,NY,14211,4,2,1938,4500,1910,42.9013722,-78.8511938,4,2018-09-05T07:00:00,,Buffalo,159900,2024-07-26T00:00:00,145000,2025-01-10T08:00:00
73038176,721bf3f4fefa6d7b5515afd81a38c8c7df108195c27d2c6d6c35aa50df0b8812,191033357,"67 Burch Ave",West Seneca,NY,14210,4,1.5,1629,3420,1910,42.8489289,-78.7988576,6,2012-10-31T07:00:00,,Buffalo,170000,2024-07-16T13:54:05.655,173555,2025-01-24T08:00:00
73038076,2b57dacb3f3b4d987acafe8b058c07993701757f45c1c9567bc7fc87028343a1,191910235,"276 Kirkwood Dr",West Seneca,NY,14224,2,2,1228,7140,1953,42.852683,-78.7943472,6,,,Buffalo,210000,2024-08-08T00:00:00,190000,2025-01-13T08:00:00
73054127,de009de9c04a3f13df3b3fc8709bcaa57c5852d017bfff333e1c6528037c97e0,193743265,"51 Stoneledge Ct",Amherst,NY,14221,2,1.5,1146,152024,1972,42.9792518,-78.7063749,3,2013-03-13T07:00:00,285,Buffalo,229000,2024-10-01T18:30:20.686,215000,2025-01-17T08:00:00
112986502,d95d726115b132455f1e7958d14dd8ae715142a48fb016e979d23bb6d64a24ed,192620418,"54 Tammy Ln",Cheektowaga,NY,14225,2,1,840,,1970,42.9325609,-78.7080278,10,,,Buffalo,27000,2024-08-27T00:00:00,17000,2025-01-10T08:00:00
79360369,bf027f7a376f6a2acc744cfe704a6bc770691b7e783c34134a5607b442c3c505,193244917,"103 Highland Ave",Buffalo,NY,14222,4,3.5,3100,4920,1898,42.9143192,-78.8735432,6,2022-12-30T08:00:00,,Buffalo,799000,2024-09-16T14:05:59.671,770000,2025-02-03T08:00:00
92523813,d4b4cb8e31c8949aa7de3190cc8cd5df87308308722a75e000bded0177567e3f,191259958,"230 Lasalle Ave",Buffalo,NY,14214,6,,7206,6998,1925,42.9459705,-78.8219034,5,2022-11-28T08:00:00,,Buffalo,599000,2024-07-23T00:00:00,540000,2025-01-16T08:00:00
73096728,dc29c00e111694e107620da0abde175ee996544b2451678aeabc568987606e4f,191098631,"309 North St #32",Buffalo,NY,14201,2,1,960,2520,1950,42.9030966,-78.880744,3,2023-03-27T07:00:00,249,Buffalo,220000,2024-07-17T00:00:00,240000,2025-01-16T08:00:00
73190682,d17f282c897eec145cebd021862fb8aea5b8dfc33a86c3ff3b5bae095d83b5b5,193182494,"359 Forest Dr",West Seneca,NY,14224,4,2.5,1896,9504,1973,42.860743,-78.743084,6,2021-07-22T07:00:00,,Buffalo,375000,2024-09-13T21:30:01.997,350000,2025-01-29T08:00:00
92551003,47a51d3b62094c72b4882999bf47c3f0986126abcac719e7ffd7123aef810dc9,193153661,"51 Hidden Ridge Cmn",Amherst,NY,14221,2,2.5,1913,,1985,42.9718569,-78.7334447,3,2004-06-25T07:00:00,751,Buffalo,399000,2024-09-13T10:54:01.383,365000,2025-01-08T08:00:00
